,Actuals,0
6649,23.6,16.36932
6650,15.55,22.61622
6651,17.5,14.226649
6652,16.35,14.558365
6653,11.35,14.361352
6654,20.25,13.600378
6655,20.25,21.006945
6656,16.4,17.640768
6657,21.1,15.951312
6658,22.75,19.968763
6659,24.15,20.278353
6660,26.95,23.163221
6661,20.0,25.547556
6662,16.950000000000006,18.144028
6663,24.45,17.601013
6664,20.85,22.343588
6665,18.6,18.911753
6666,22.75,19.096031
6667,24.75,22.029955
6668,14.75,23.440996
6669,16.15,15.498708
6670,19.15,16.888857
6671,18.05,18.591436
6672,18.65,18.925455
6673,21.7,19.070152
6674,23.85,21.288874
6675,18.6,23.287653
6676,18.6,18.742338
6677,18.9,19.121378
6678,21.4,19.0193
6679,24.15,21.976645
6680,20.8,23.977999
6681,23.6,19.945715
6682,25.85,22.643417
6683,27.8,24.701385
6684,27.5,26.575327
6685,24.450000000000006,25.734045
6686,23.3,22.753386
6687,20.3,22.804792
6688,17.799999999999994,19.925035
6689,23.9,19.10072
6690,23.3,23.760878
6691,20.85,21.301426
6692,20.85,21.106241
6693,24.700000000000006,21.003832
6694,26.4,24.71514
6695,28.05,26.03768
6696,30.85,27.060656
6697,30.55,27.482819
6698,29.15,27.436117
6699,27.5,27.500675
6700,28.3,26.870901
6701,23.65,27.39519
6702,21.15,22.37417
6703,22.8,21.641691
6704,25.0,24.11255
6705,28.05,26.458517
6706,27.200000000000006,27.51859
6707,23.35,26.64117
6708,24.45,23.187464
6709,26.1,25.20282
6710,24.450000000000006,26.850018
6711,28.05,24.920454
6712,26.1,26.800356
6713,24.15,25.077456
6714,23.6,24.75538
6715,24.200000000000006,23.30395
6716,22.200000000000006,24.17615
6717,23.6,22.008902
6718,24.75,24.273668
6719,25.85,25.025476
6720,23.6,26.652016
6721,25.8,23.002804
6722,25.0,24.830725
6723,25.25,24.45579
6724,24.450000000000006,25.192621
6725,22.8,24.100607
6726,23.9,23.388636
6727,26.1,24.05738
6728,27.2,25.563684
6729,26.1,26.388348
6730,25.55,24.704887
6731,27.8,24.505621
6732,29.15,26.463608
6733,27.75,27.447363
6734,28.3,26.525629
6735,26.4,27.2174
6736,26.1,25.14327
6737,23.9,25.560717
6738,25.55,23.070333
6739,22.8,25.015356
6740,24.75,21.818125
6741,25.55,24.353296
6742,27.75,24.481913
6743,26.4,26.39157
6744,25.55,24.731895
6745,20.8,24.697569
6746,21.35,19.544561
6747,22.5,21.394564
6748,24.75,22.03077
6749,21.65,24.251617
6750,23.05,20.331259
6751,23.35,23.002567
6752,24.450000000000006,22.399637
6753,27.200000000000006,23.776861
6754,30.25,25.442625
6755,30.25,27.093386
6756,28.9,27.499023
6757,23.1,27.391623
6758,23.1,20.821838
6759,23.6,21.98631
6760,28.05,22.667582
6761,29.15,25.692461
6762,28.35,27.068846
6763,28.35,27.252974
6764,22.25,27.331776
6765,18.9,20.334028
6766,14.75,17.937674
6767,15.0,14.942379
6768,20.0,17.918295
6769,23.35,20.857315
6770,22.5,22.106882
6771,21.95,21.236227
6772,23.05,21.261663
6773,24.15,22.238302
6774,23.05,22.762972
6775,23.6,21.80321
6776,23.6,22.718897
6777,20.25,22.360594
6778,20.8,18.57194
6779,20.0,20.629042
6780,17.25,18.908602
6781,17.25,17.02967
6782,18.9,17.561197
6783,24.200000000000006,19.228258
6784,19.15,22.606665
6785,15.8,16.872915
6786,18.3,15.5831375
6787,16.65,18.141653
6788,20.8,16.158262
6789,21.65,19.922022
6790,20.25,18.71898
6791,20.25,19.2582
6792,18.65,19.117445
6793,18.6,17.00018
6794,22.75,18.15665
6795,20.55,21.152401
6796,21.95,17.699905
6797,24.2,20.195389
6798,22.8,21.185518
6799,15.3,20.588488
6800,10.3,12.0062895
6801,11.35,11.10413
6802,15.55,12.683011
6803,11.95,15.211043
6804,11.95,11.674922
6805,7.8,12.945363
6806,10.85,9.784431
6807,13.65,14.466413
6808,7.25,12.632036
6809,6.95,6.893715
6810,13.3,10.42656
6811,9.45,13.245761
6812,7.5,9.159185
6813,6.65,8.380312
6814,8.65,7.985797
6815,9.15,11.062099
6816,10.8,10.212247
6817,9.2,11.579105
6818,12.25,9.636605
6819,17.5,12.9547415
6820,20.0,15.826172
6821,13.6,15.77102
6822,9.45,10.220884
6823,10.3,9.259056
6824,12.2,10.582345
6825,13.65,12.133621
6826,10.25,13.50133
6827,7.75,9.629942
6828,5.55,7.878845
6829,4.2,6.272887
6830,6.1,5.654949
6831,8.05,8.096282
6832,3.05,8.3141575
6833,1.15,3.199545
6834,4.15,3.0435479
6835,5.550000000000002,4.797736
6836,5.3,5.435487
6837,7.5,6.0000324
6838,6.1000000000000005,7.050602
6839,2.0,5.100044
6840,-5.15,2.5837336
6841,-4.65,-1.5771477
6842,4.45,2.1669695
6843,10.0,8.258283
6844,9.45,6.3053064
6845,5.0,6.672185
6846,3.9,3.7010953
6847,5.55,3.8981912
6848,4.699999999999998,5.3934436
6849,5.0,4.3851585
6850,9.45,5.5427923
6851,10.3,6.295991
6852,3.65,6.5208387
6853,0.3499999999999999,2.105182
6854,1.7000000000000002,1.9339329
6855,0.8999999999999999,2.1438153
6856,-1.0499999999999998,0.16947222
6857,0.05000000000000005,0.021833181
6858,1.15,0.95146656
6859,1.7,1.585055
6860,2.8,0.8652457
6861,2.5,2.3262596
6862,7.5,3.1721933
6863,9.45,7.9406004
6864,4.75,4.094583
6865,5.3,4.969968
6866,1.15,4.7465153
6867,1.1999999999999995,1.6708975
6868,5.550000000000002,2.7254384
6869,12.2,6.3486843
6870,8.3,7.3213406
6871,4.15,4.5982647
6872,4.15,4.997009
6873,2.5,5.455533
6874,3.05,4.282186
6875,4.75,5.215987
6876,10.85,5.6878967
6877,8.9,8.717494
6878,2.5,4.7423487
6879,5.550000000000002,3.2475104
6880,9.15,5.534399
6881,3.0500000000000003,6.257303
6882,4.75,2.3438704
6883,5.0,5.6920652
6884,6.65,4.272269
6885,4.45,7.127162
6886,-1.35,2.653171
6887,4.15,1.0340147
6888,4.15,3.9657068
6889,-0.5,2.1700525
6890,-3.5,-1.1864355
6891,-2.75,-1.89059
6892,-1.6,-1.2486331
6893,-2.75,-0.37501073
6894,-0.7999999999999998,-1.3973091
6895,1.45,0.3432765
6896,-1.85,1.5464485
6897,1.15,-1.1741931
6898,1.4,0.6803684
6899,-2.1500000000000004,-0.01294446
6900,-12.7,-5.636921
6901,-5.5,-7.694275
6902,5.3,1.0503895
6903,8.35,6.4093513
6904,1.15,5.3973093
6905,-1.2999999999999998,-2.7584026
6906,4.7,4.607647
6907,-0.25,0.86822677
6908,1.15,-0.5317433
6909,-6.300000000000002,-0.7936237
6910,-12.7,-6.5799227
6911,-8.8,-7.6734743
6912,-3.850000000000001,-4.608289
6913,6.15,0.6832733
6914,10.55,8.212904
6915,12.5,11.741107
6916,4.75,4.269276
6917,5.3,5.2208076
6918,6.4,10.014513
6919,-2.45,1.6337234
6920,-1.6,-1.4297948
6921,1.15,-0.17214727
6922,-0.5,0.31834745
6923,2.8,0.7368568
6924,4.2,2.6654658
6925,10.3,4.340414
6926,4.15,6.1592207
6927,0.049999999999999815,0.13264489
6928,1.1999999999999995,2.223497
6929,-1.35,2.526841
6930,-1.3,-1.0657465
6931,5.85,5.1692743
6932,4.45,7.9263783
6933,2.8,2.9615448
6934,5.25,4.6895123
6935,2.0,5.272519
6936,-0.7999999999999998,1.1965258
6937,-2.7,-0.26776266
6938,0.049999999999999815,-0.50521255
6939,-0.7500000000000001,1.6502577
6940,2.25,0.36899137
6941,3.1,1.9291611
6942,0.5999999999999999,2.6377575
6943,-3.3,0.24039745
6944,-5.15,-4.6082897
6945,-3.85,-1.6598322
6946,-0.2,-0.40949845
6947,5.25,2.3559837
6948,3.9,6.7124233
6949,7.8,6.2346106
6950,3.9,9.226276
6951,4.7,4.0140114
6952,9.75,8.504591
6953,16.65,9.392753
6954,8.6,10.999608
6955,4.15,3.1130753
6956,3.9,5.443016
6957,6.15,4.867735
6958,7.25,6.0635767
6959,6.4,6.666603
6960,6.35,6.5773525
6961,5.3,7.745676
6962,9.45,6.7470064
6963,9.45,9.607393
6964,5.0,6.6222477
6965,4.7,5.5978885
6966,7.25,7.26019
6967,12.2,8.87166
6968,16.1,11.351968
6969,11.1,12.721368
6970,4.2,8.615674
6971,7.5,6.4323044
6972,12.2,9.571712
6973,11.15,11.886086
6974,5.25,8.979531
6975,11.95,6.9156704
6976,14.75,12.090777
6977,17.75,13.037705
6978,9.2,15.899786
6979,11.4,7.1625566
6980,8.600000000000001,10.50545
6981,13.9,8.682485
6982,20.0,12.772874
6983,19.2,18.86902
6984,13.05,12.31288
6985,12.8,11.891105
6986,13.05,13.759894
6987,13.65,14.231802
6988,20.55,14.991971
6989,15.3,16.898838
6990,15.3,13.190993
6991,14.45,13.708066
6992,19.15,14.051737
6993,16.700000000000006,15.507159
6994,13.9,14.476388
6995,12.8,13.019142
6996,11.35,13.469686
6997,9.45,12.293485
6998,10.3,11.15063
6999,12.25,12.884814
7000,11.65,13.733646
7001,17.8,12.78821
7002,11.65,14.991589
7003,16.7,12.179652
7004,12.5,14.640502
7005,16.95,11.9537325
7006,16.1,15.392826
7007,17.25,14.578051
7008,13.9,15.199784
7009,18.05,13.445735
7010,16.950000000000006,17.16969
7011,10.55,14.096491
7012,7.25,11.242051
7013,8.9,10.309476
7014,13.65,11.908305
7015,16.95,15.271373
7016,20.0,17.745546
7017,18.6,18.616488
7018,20.0,16.708147
7019,24.15,18.051205
7020,17.5,22.621138
7021,17.75,16.798058
7022,17.5,17.077196
7023,19.450000000000006,16.548725
7024,17.25,19.19418
7025,22.5,16.44943
7026,22.25,20.847494
7027,19.2,19.008703
7028,17.200000000000006,18.644
7029,17.5,17.306528
7030,21.95,18.174017
7031,21.95,22.291903
7032,21.65,19.97806
7033,17.75,20.64226
7034,16.65,17.745258
7035,22.5,18.314117
7036,24.15,23.129747
7037,23.05,22.295008
7038,22.2,22.330954
7039,20.6,21.134014
7040,18.35,20.447685
7041,21.1,18.844454
7042,19.15,21.807322
7043,15.55,19.045456
7044,18.6,17.610666
7045,21.4,20.218813
7046,22.5,21.055883
7047,22.5,22.547283
7048,21.1,21.961668
7049,20.3,21.124067
7050,21.950000000000006,20.803102
7051,21.65,22.58275
7052,21.1,21.786081
7053,23.05,21.77814
7054,24.15,23.520227
7055,25.55,24.082998
7056,26.4,25.475542
7057,26.7,25.91548
7058,27.25,26.327305
7059,27.5,26.621874
7060,24.450000000000006,26.810658
7061,23.85,23.665754
7062,25.55,24.179224
7063,27.25,26.089092
7064,27.75,27.302584
7065,26.1,27.378061
7066,28.3,25.720774
7067,26.1,27.153202
7068,22.8,25.314684
7069,25.6,23.417057
7070,27.200000000000006,26.306143
7071,26.700000000000006,27.402166
7072,26.4,27.161997
7073,25.25,26.663858
7074,28.05,25.590452
7075,24.7,27.329662
7076,27.5,24.239264
7077,28.35,26.363832
7078,23.9,27.551546
7079,27.25,23.957893
7080,31.4,26.023678
7081,30.85,27.70077
7082,27.200000000000006,27.981302
7083,21.35,25.843716
7084,23.85,20.948523
7085,25.0,24.55904
7086,25.85,24.92068
7087,25.8,26.128138
7088,26.4,24.831453
7089,27.5,25.596624
7090,29.45,26.913332
7091,25.85,27.617926
7092,25.85,24.691648
7093,25.85,24.812641
7094,25.0,24.837284
7095,25.6,24.567648
7096,24.450000000000006,25.228697
7097,23.9,23.959103
7098,24.75,24.008823
7099,24.15,24.436632
7100,24.15,23.858652
7101,23.05,23.996172
7102,21.95,22.565645
7103,24.7,21.995752
7104,23.9,24.202253
7105,25.85,23.039108
7106,25.25,24.605072
7107,23.05,23.65296
7108,26.700000000000006,22.674612
7109,26.65,24.87206
7110,27.200000000000006,24.708693
7111,27.5,25.894545
7112,26.950000000000006,26.132097
7113,26.950000000000006,25.952913
7114,20.8,26.067135
7115,21.1,19.570711
7116,21.1,20.79386
7117,19.700000000000006,20.603292
7118,20.3,20.46452
7119,21.35,20.829391
7120,22.75,21.327623
7121,24.7,22.683447
7122,23.9,23.58903
7123,21.4,22.757765
7124,21.950000000000006,20.242153
7125,23.6,21.87714
7126,25.3,22.93433
7127,20.8,24.046747
7128,16.9,18.672003
7129,18.6,16.469307
7130,21.1,19.086252
7131,21.700000000000006,20.750336
7132,21.65,21.202738
7133,25.85,20.978483
7134,21.65,23.636593
7135,18.05,18.999432
7136,19.700000000000006,17.83599
7137,23.9,19.879354
7138,22.5,22.513254
7139,20.55,20.752188
7140,17.25,20.102732
7141,16.1,15.521986
7142,19.450000000000006,16.134022
7143,22.5,19.593157
7144,24.7,21.050743
7145,26.4,22.523226
7146,20.8,23.456812
7147,20.25,17.85356
7148,22.75,19.323195
7149,19.7,20.991491
7150,23.05,18.126783
7151,22.5,22.02198
7152,18.65,19.675726
7153,22.2,17.794498
7154,25.55,21.124998
7155,14.45,22.418495
7156,14.45,13.422072
7157,11.65,14.919023
7158,17.5,13.736467
7159,20.55,18.482908
7160,15.85,16.999659
7161,12.8,14.143336
7162,16.7,12.654294
7163,15.3,16.452885
7164,16.1,14.0571
7165,15.55,15.163636
7166,18.3,14.538657
7167,14.2,16.445105
7168,15.0,12.929863
7169,12.25,14.149991
7170,11.35,11.385833
7171,10.85,12.116105
7172,12.2,11.095988
7173,15.0,12.965671
7174,15.0,15.427297
7175,15.25,13.404058
7176,14.7,13.559033
7177,14.7,12.772072
7178,14.15,12.4878025
7179,16.1,12.109527
7180,15.0,14.273101
7181,13.6,12.668019
7182,15.8,11.184993
7183,18.65,14.22704
7184,13.65,16.686409
7185,8.05,11.420978
7186,8.899999999999997,7.4983587
7187,9.15,8.923459
7188,13.35,8.77541
7189,9.7,12.572906
7190,9.45,8.833384
7191,1.7,10.36079
7192,1.15,2.8921387
7193,6.949999999999998,3.8239229
7194,12.25,8.7576885
7195,5.050000000000002,8.3731985
7196,-1.9,3.2477303
7197,2.55,0.66421914
7198,6.699999999999998,4.566495
7199,2.55,7.5143747
7200,2.55,0.9342028
7201,4.199999999999998,2.1434731
7202,6.9,5.701707
7203,7.8,7.4476557
7204,7.5,7.551917
7205,4.15,7.339674
7206,6.1,4.4746523
7207,7.8,7.9685774
7208,11.4,7.490635
7209,12.2,10.679232
7210,7.25,7.277293
7211,1.7000000000000002,6.10822
7212,2.8,1.8102851
7213,1.45,3.3815112
7214,1.15,0.26553178
7215,0.6000000000000001,1.0121936
7216,1.95,0.103333
7217,3.9,1.2779884
7218,5.55,4.005952
7219,1.15,4.788267
7220,2.85,0.015562773
7221,9.2,5.9668074
7222,9.15,7.4856777
7223,1.95,4.0177507
7224,-0.5,0.20646167
7225,4.75,-0.7690444
7226,10.25,7.094267
7227,6.1,5.3006845
7228,1.7,4.250669
7229,0.85,0.3325472
7230,-1.9,0.41324258
7231,-6.300000000000002,-4.141898
7232,-2.45,-3.3159883
7233,-1.6,0.8505701
7234,3.4,-0.47879863
7235,9.45,6.57681
7236,5.25,7.194743
7237,4.15,3.7452989
7238,5.0,4.9891396
7239,10.0,6.1306057
7240,8.35,8.635244
7241,5.3,4.5626855
7242,3.9,4.787922
7243,4.7,4.54942
7244,3.05,5.182972
7245,5.0,3.1844633
7246,8.05,6.1654234
7247,7.8,5.59672
7248,3.65,6.616354
7249,3.6,2.7110357
7250,4.7,3.607758
7251,1.7499999999999998,4.094597
7252,-1.9,2.7821982
7253,6.7,0.23649645
7254,15.6,9.467481
7255,13.05,12.634449
7256,5.3,4.6554546
7257,5.85,3.733316
7258,7.5,5.978485
7259,5.0,7.4707413
7260,-2.7,4.5192842
7261,-1.9,-1.6032517
7262,1.6999999999999995,1.3904183
7263,-3.55,0.3374045
7264,-3.0,-5.0544024
7265,-0.25,-1.681792
7266,4.45,1.183125
7267,6.699999999999998,5.0057707
7268,6.949999999999998,5.534374
7269,5.55,5.1697187
7270,5.0,5.2742186
7271,4.449999999999998,5.436451
7272,2.25,5.7384567
7273,-0.25,1.938674
7274,3.65,0.80391085
7275,4.449999999999998,3.553218
7276,4.45,4.209426
7277,8.35,5.0410147
7278,11.1,7.6067505
7279,8.35,8.622368
7280,3.35,3.9990628
7281,6.95,3.3828301
7282,2.0,6.7879677
7283,3.1,-0.08736348
7284,6.95,6.814597
7285,7.5,6.507622
7286,5.3,8.011868
7287,4.75,4.3020244
7288,-1.65,5.136135
7289,-5.2,-2.4063861
7290,2.85,-0.6013825
7291,6.949999999999998,4.561076
7292,5.800000000000002,6.398815
7293,4.45,5.4145527
7294,-0.7500000000000001,6.003148
7295,-2.45,-2.1396759
7296,4.5,1.5252407
7297,8.6,6.176815
7298,10.85,6.3746347
7299,9.75,8.785969
7300,7.5,6.516947
7301,2.8,5.692154
7302,2.0,3.135277
7303,-1.0499999999999998,3.2811835
7304,1.4500000000000002,-0.58854985
7305,9.4,7.09914
7306,12.2,10.385195
7307,10.25,11.638644
7308,7.25,8.203336
7309,5.0,6.3497915
7310,5.550000000000002,6.910432
7311,8.35,8.724277
7312,15.25,10.396774
7313,15.25,12.016668
7314,10.0,11.003312
7315,8.05,9.472361
7316,14.15,8.622619
7317,10.0,11.349043
7318,8.3,7.936223
7319,3.9,10.402761
7320,8.6,5.391039
7321,8.6,11.329989
7322,8.05,7.7933235
7323,16.65,10.68533
7324,11.35,14.508891
7325,3.9,7.640044
7326,3.6,6.2700653
7327,7.5,6.302822
7328,5.800000000000002,9.2141
7329,9.45,7.1936636
7330,15.3,11.422818
7331,9.45,13.407952
7332,7.5,7.9031343
7333,8.05,8.249313
7334,7.2,9.232871
7335,8.3,9.888528
7336,8.85,10.82028
7337,9.15,11.077446
7338,12.25,11.900203
7339,13.3,14.199989
7340,14.15,14.957669
7341,15.55,15.293931
7342,13.6,15.692254
7343,10.55,13.083768
7344,6.1,10.69962
7345,8.3,8.381632
7346,11.95,10.473021
7347,15.55,12.321547
7348,11.95,14.508307
7349,8.899999999999997,11.000625
7350,6.65,8.782482
7351,6.4,7.989069
7352,6.4,8.617453
7353,10.8,9.03026
7354,11.4,12.2904825
7355,10.0,10.105165
7356,6.4,9.49018
7357,7.75,7.36642
7358,7.5,9.206327
7359,12.5,8.488285
7360,8.1,12.655326
7361,6.95,7.64493
7362,12.2,8.58956
7363,11.65,11.859083
7364,12.5,9.388125
7365,15.3,11.107747
7366,16.7,13.914878
7367,19.45,14.477072
7368,16.95,15.848673
7369,12.5,12.313363
7370,9.15,10.659829
7371,13.6,9.045469
7372,8.05,12.559615
7373,5.0,6.7155056
7374,10.85,6.3517103
7375,11.4,11.584748
7376,10.55,10.659201
7377,11.4,11.927619
7378,13.85,12.456546
7379,22.25,14.876661
7380,20.0,21.289646
7381,16.700000000000006,15.264955
7382,16.65,14.404379
7383,15.85,15.288923
7384,14.15,15.254603
7385,13.9,14.474107
7386,18.6,14.147251
7387,16.1,18.462698
7388,15.25,14.140225
7389,17.25,14.351958
7390,20.0,17.511211
7391,20.85,18.312954
7392,21.1,19.207544
7393,23.3,18.70864
7394,23.3,21.58595
7395,17.200000000000006,20.643606
7396,15.85,16.919144
7397,18.6,16.75774
7398,20.85,19.076895
7399,23.9,20.055834
7400,23.35,23.259663
7401,25.55,20.950483
7402,20.8,23.07912
7403,20.55,19.244335
7404,24.450000000000006,20.104464
7405,25.25,23.2758
7406,25.0,24.33805
7407,25.0,24.309336
7408,19.45,23.858511
7409,17.75,18.753633
7410,19.45,18.597258
7411,20.6,19.930231
7412,20.6,20.850058
7413,21.65,20.993635
7414,23.3,21.911085
7415,25.55,23.412416
7416,26.1,25.391298
7417,27.200000000000006,25.47584
7418,26.950000000000006,26.454548
7419,26.65,25.858963
7420,26.4,26.024473
7421,25.6,25.95411
7422,24.45,25.338427
7423,26.65,24.414864
7424,24.450000000000006,26.510103
7425,23.05,23.869925
7426,23.05,23.765112
7427,26.65,23.732485
7428,26.950000000000006,26.510786
7429,25.3,26.571592
7430,27.75,25.358007
7431,28.35,26.992977
7432,25.0,27.526602
7433,26.1,24.751585
7434,27.8,26.18588
7435,23.9,27.486183
7436,25.25,23.893862
